codeLink,weight,sim
5366,1,1800
5367,2,1800
5368,3,1800
5369,2,1800
5370,2,1800
5371,12,1800
5372,10,1800
5373,10,1800
5374,8,1800
5375,9,1800
5376,10,1800
5377,11,1800
5378,11,1800
5379,40,1800
5380,114,1800
5381,110,1800
5382,3,1800
5383,3,1800
5384,34,1800
5385,50,1800
5386,22,1800
5387,2,1800
5388,2,1800
5389,22,1800
5390,26,1800
5391,18,1800
5392,4,1800
5393,5,1800
5394,3,1800
5395,2,1800
5396,3,1800
5397,8,1800
5398,31,1800
5399,8,1800
5400,7,1800
5401,3,1800
5402,2,1800
5403,2,1800
5404,4,1800
5405,0,1800
5406,0,1800
5407,23,1800
5408,13,1800
5409,3,1800
5410,3,1800
5411,6,1800
5412,6,1800
5413,4,1800
5414,3,1800
5415,5,1800
5416,3,1800
5417,3,1800
5418,35,1800
5419,15,1800
5420,18,1800
5421,7,1800
5422,5,1800
5423,23,1800
5424,21,1800
5425,2,1800
5426,12,1800
5427,36,1800
5428,44,1800
5429,31,1800
5430,21,1800
5431,109,1800
5432,12,1800
5433,12,1800
5434,5,1800
5435,4,1800
5436,29,1800
5437,25,1800
5438,41,1800
5439,53,1800
5440,12,1800
5441,16,1800
5442,12,1800
5443,18,1800
5444,2,1800
5445,3,1800
5446,4,1800
5447,5,1800
5448,3,1800
5449,4,1800
5450,15,1800
5451,19,1800
5452,6,1800
5453,4,1800
5454,6,1800
5455,9,1800
5456,4,1800
5457,27,1800
5458,18,1800
5459,14,1800
5460,26,1800
5461,3,1800
5462,10,1800
5463,1,1800
5464,4,1800
5465,40,1800
5466,47,1800
5467,32,1800
5468,18,1800
5469,3,1800
5470,2,1800
5471,6,1800
5472,4,1800
5473,11,1800
5474,8,1800
5475,5,1800
5476,6,1800
5477,16,1800
5478,16,1800
5479,3,1800
5480,5,1800
5481,5,1800
5482,20,1800
5483,8,1800
5484,3,1800
5485,2,1800
5486,103,1800
5487,56,1800
5488,20,1800
5489,24,1800
5490,12,1800
5491,13,1800
5492,7,1800
5493,7,1800
5494,2,1800
5495,3,1800
5496,5,1800
5497,2,1800
5498,12,1800
5499,11,1800
5500,29,1800
5501,9,1800
5502,99,1800
5503,8,1800
5504,11,1800
5505,9,1800
5506,2,1800
5507,2,1800
5508,1,1800
5509,3,1800
5510,22,1800
5511,22,1800
5512,22,1800
5513,13,1800
5514,16,1800
5515,2,1800
5516,29,1800
5517,8,1800
5518,6,1800
5519,11,1800
5520,3,1800
5521,21,1800
5522,37,1800
5523,28,1800
5524,32,1800
5525,30,1800
5526,30,1800
5527,60,1800
5528,19,1800
5529,24,1800
5530,2,1800
5531,1,1800
5532,2,1800
5533,4,1800
5534,30,1800
5535,6,1800
5536,25,1800
5537,42,1800
5538,12,1800
5539,14,1800
5540,3,1800
5541,38,1800
5542,14,1800
5543,19,1800
5544,1,1800
5545,4,1800
5546,27,1800
5547,1,1800
5548,2,1800
5549,23,1800
5550,47,1800
5551,15,1800
5552,33,1800
5553,19,1800
5554,19,1800
5555,26,1800
5556,15,1800
5557,12,1800
5558,35,1800
5559,21,1800
5560,21,1800
5561,20,1800
5562,10,1800
5563,8,1800
5564,21,1800
5565,22,1800
5566,24,1800
5567,20,1800
5568,1,1800
5569,1,1800
5570,2,1800
5571,2,1800
5572,5,1800
5573,4,1800
5574,2,1800
5575,8,1800
5576,5,1800
5577,12,1800
5578,15,1800
5579,2,1800
5580,1,1800
5581,1,1800
5582,13,1800
5583,23,1800
5584,6,1800
5585,12,1800
5586,16,1800
5587,4,1800
5588,4,1800
5589,40,1800
5590,3,1800
5591,2,1800
5592,1,1800
5593,2,1800
5594,11,1800
5595,14,1800
5596,4,1800
5597,11,1800
5598,8,1800
5599,3,1800
5600,14,1800
5601,3,1800
5602,4,1800
5603,5,1800
5604,7,1800
5605,7,1800
5606,31,1800
5607,48,1800
5608,30,1800
5609,3,1800
5610,4,1800
5611,3,1800
5612,20,1800
5613,20,1800
5614,22,1800
5615,17,1800
5616,12,1800
5617,8,1800
5618,19,1800
5619,2,1800
5620,2,1800
5621,1,1800
5622,2,1800
5623,2,1800
5624,4,1800
5625,4,1800
5626,6,1800
5627,6,1800
5628,17,1800
5629,5,1800
5630,8,1800
5631,39,1800
5632,7,1800
5633,8,1800
5634,8,1800
5635,26,1800
5636,17,1800
5637,8,1800
5638,11,1800
5639,10,1800
5640,8,1800
5641,37,1800
5642,45,1800
5643,2,1800
5644,2,1800
5645,2,1800
5646,2,1800
5647,5,1800
5648,8,1800
5649,56,1800
5650,49,1800
5651,34,1800
5652,8,1800
5653,17,1800
5654,3,1800
5655,3,1800
5656,4,1800
5657,3,1800
5658,1,1800
5659,10,1800
5660,11,1800
5661,21,1800
5662,6,1800
5663,0,1800
5664,1,1800
5665,29,1800
5666,50,1800
5667,32,1800
5668,42,1800
5669,3,1800
5670,3,1800
5671,3,1800
5672,15,1800
5673,15,1800
5674,17,1800
5675,15,1800
5676,26,1800
5677,8,1800
5678,13,1800
5679,19,1800
5680,21,1800
5681,0,1800
5682,0,1800
5683,8,1800
5684,11,1800
5685,1,1800
5686,1,1800
5687,1,1800
5688,0,1800
5689,0,1800
5690,10,1800
5691,8,1800
5692,5,1800
5693,6,1800
5694,0,1800
5695,0,1800
5696,0,1800
5697,0,1800
5698,10,1800
5699,12,1800
5700,1,1800
5701,1,1800
5702,0,1800
5703,0,1800
5704,8,1800
5705,6,1800
5706,10,1800
5707,10,1800
5708,4,1800
5709,5,1800
5710,5,1800
5711,10,1800
5712,1,1800
5713,1,1800
5714,2,1800
5715,13,1800
5716,12,1800
5717,27,1800
5718,23,1800
5719,8,1800
5720,6,1800
5721,1,1800
5722,1,1800
5723,4,1800
5724,5,1800
5725,2,1800
5726,1,1800
5727,2,1800
5728,1,1800
5729,14,1800
5730,15,1800
5731,15,1800
5732,5,1800
5733,4,1800
5734,3,1800
5735,2,1800
5736,2,1800
5737,3,1800
5738,7,1800
5739,4,1800
5740,2,1800
5741,39,1800
5742,35,1800
5743,36,1800
5744,3,1800
5745,1,1800
5746,2,1800
5747,10,1800
5748,3,1800
5749,1,1800
5750,1,1800
5751,2,1800
5752,3,1800
5753,4,1800
5754,8,1800
5755,35,1800
5756,22,1800
5757,27,1800
5758,55,1800
5759,2,1800
5760,4,1800
5761,36,1800
5762,8,1800
5763,7,1800
5764,1,1800
5765,3,1800
5766,13,1800
5767,11,1800
5768,14,1800
5769,12,1800
5770,38,1800
5771,2,1800
5772,6,1800
5773,5,1800
5774,7,1800
5775,42,1800
5776,17,1800
5777,4,1800
5778,2,1800
5779,29,1800
5780,1,1800
5781,29,1800
5782,30,1800
5783,24,1800
5784,22,1800
5785,3,1800
5786,2,1800
5787,3,1800
5788,3,1800
5789,27,1800
5790,15,1800
5791,21,1800
5792,51,1800
5793,4,1800
5794,3,1800
5795,1,1800
5796,7,1800
5797,25,1800
5798,24,1800
5799,69,1800
5800,40,1800
5801,15,1800
5802,8,1800
5803,3,1800
5804,4,1800
5805,44,1800
5806,55,1800
5807,39,1800
5808,9,1800
5809,5,1800
5810,31,1800
5811,58,1800
5812,3,1800
5813,4,1800
5814,44,1800
5815,33,1800
5816,4,1800
5817,3,1800
5818,3,1800
5819,26,1800
5820,29,1800
5821,3,1800
5822,13,1800
5823,2,1800
5824,7,1800
5825,1,1800
5826,1,1800
5827,30,1800
5828,36,1800
5829,3,1800
5830,25,1800
5831,17,1800
5832,77,1800
5833,2,1800
5834,14,1800
5835,14,1800
5836,1,1800
5837,0,1800
5838,1,1800
5839,3,1800
5840,6,1800
5841,4,1800
5842,10,1800
5843,30,1800
5844,68,1800
5845,11,1800
5846,16,1800
5847,40,1800
5848,47,1800
5849,29,1800
5850,51,1800
5851,48,1800
5852,15,1800
5853,11,1800
5854,17,1800
5855,10,1800
5856,3,1800
5857,3,1800
5858,4,1800
5859,5,1800
5860,4,1800
5861,4,1800
5862,2,1800
5863,37,1800
5864,15,1800
5865,3,1800
5866,2,1800
5867,5,1800
5868,5,1800
5869,5,1800
5870,6,1800
5871,1,1800
5872,2,1800
5873,2,1800
5874,3,1800
5875,2,1800
5876,3,1800
5877,13,1800
5878,16,1800
5879,2,1800
5880,3,1800
5881,4,1800
5882,4,1800
5883,6,1800
5884,3,1800
5885,3,1800
5886,1,1800
5887,2,1800
5888,2,1800
5889,17,1800
5890,4,1800
5891,16,1800
5892,8,1800
5893,4,1800
5894,1,1800
5895,5,1800
5896,25,1800
5897,3,1800
5898,5,1800
5899,5,1800
5900,2,1800
5901,14,1800
5902,17,1800
5903,17,1800
5904,9,1800
5905,1,1800
5906,2,1800
5907,7,1800
5908,10,1800
5909,0,1800
5910,0,1800
5911,2,1800
5912,2,1800
5913,1,1800
5914,2,1800
5915,3,1800
5916,3,1800
5917,3,1800
5918,2,1800
5919,3,1800
5920,6,1800
5921,1,1800
5922,2,1800
5923,2,1800
5924,22,1800
5925,8,1800
5926,1,1800
5927,3,1800
5928,1,1800
5929,0,1800
5930,4,1800
5931,2,1800
5932,3,1800
5933,4,1800
5934,29,1800
5935,61,1800
5936,82,1800
5937,6,1800
5938,7,1800
5939,3,1800
5940,4,1800
5941,3,1800
5942,3,1800
5943,6,1800
5944,45,1800
5945,12,1800
5946,13,1800
5947,13,1800
5948,22,1800
5949,2,1800
5950,1,1800
5951,2,1800
5952,2,1800
5953,5,1800
5954,7,1800
5955,3,1800
5956,1,1800
5957,3,1800
5958,15,1800
5959,19,1800
5960,4,1800
5961,4,1800
5962,19,1800
5963,19,1800
5964,1,1800
5965,2,1800
5966,21,1800
5967,10,1800
5968,1,1800
5969,1,1800
5970,4,1800
5971,3,1800
5972,2,1800
5973,3,1800
5974,15,1800
5975,15,1800
5976,2,1800
5977,1,1800
5978,3,1800
5979,1,1800
5980,1,1800
5981,2,1800
5982,20,1800
5983,9,1800
5984,18,1800
5985,26,1800
5986,16,1800
5987,17,1800
5988,1,1800
5989,1,1800
5990,37,1800
5991,19,1800
5992,20,1800
5993,2,1800
5994,1,1800
5995,12,1800
5996,17,1800
5997,4,1800
5998,5,1800
5999,30,1800
6000,26,1800
6001,2,1800
6002,2,1800
6003,14,1800
6004,12,1800
6005,2,1800
6006,0,1800
6007,2,1800
6008,2,1800
6009,3,1800
6010,3,1800
6011,0,1800
6012,0,1800
6013,0,1800
6014,9,1800
6015,9,1800
6016,2,1800
6017,2,1800
6018,11,1800
6019,11,1800
6020,0,1800
6021,0,1800
6022,0,1800
6023,2,1800
6024,3,1800
6025,7,1800
6026,7,1800
6027,1,1800
6028,1,1800
6029,13,1800
6030,10,1800
6031,2,1800
6032,2,1800
6033,8,1800
6034,7,1800
6035,2,1800
6036,4,1800
6037,3,1800
6038,9,1800
6039,1,1800
6040,2,1800
6041,2,1800
6042,5,1800
6043,5,1800
6044,3,1800
6045,4,1800
6046,4,1800
6047,2,1800
6048,1,1800
6049,3,1800
6050,7,1800
6051,4,1800
6052,3,1800
6053,24,1800
6054,19,1800
6055,5,1800
6056,17,1800
6057,21,1800
6058,23,1800
6059,4,1800
6060,0,1800
6061,0,1800
6062,0,1800
6063,0,1800
6064,2,1800
6065,4,1800
6066,2,1800
6067,7,1800
6068,5,1800
6069,5,1800
6070,2,1800
6071,3,1800
6072,4,1800
6073,3,1800
6074,13,1800
6075,2,1800
6076,2,1800
6077,4,1800
6078,7,1800
6079,4,1800
6080,3,1800
6081,6,1800
6082,6,1800
6083,2,1800
6084,1,1800
6085,18,1800
6086,16,1800
6087,18,1800
6088,16,1800
6089,31,1800
6090,9,1800
6091,2,1800
6092,8,1800
6093,2,1800
6094,22,1800
6095,37,1800
6096,33,1800
6097,7,1800
6098,2,1800
6099,8,1800
6100,4,1800
6101,3,1800
6102,5,1800
6103,1,1800
6104,1,1800
6105,0,1800
